,Bike ID,DT Length,HT Length,HT Angle,HT LX,Stack,ST Length,ST Angle,Seatpost LENGTH,Saddle height,Stem length,Stem angle,Headset spacers,Crank length,Handlebar style
2265,2574,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,170.0,0
2266,2575,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,170.0,0
2267,2576,657.734,103.3,71.0,48.2,564.5,510.0,75.00000349528622,300.0,680.0,100.0,-6.0,10.0,170.0,0
2268,2577,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,170.0,0
2269,2578,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,170.0,0
2270,2579,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,170.0,0
2271,2580,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,170.0,0
2272,2581,692.4780000000001,123.8,73.0,47.6,565.6,516.0,77.00002727074938,330.0,718.0,110.0,-10.0,10.0,170.0,2
2273,2582,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,170.0,0
2274,2583,696.926,155.0,72.0,56.300000000000004,565.6,570.5,74.0000202554444,330.0,705.5,60.0,-17.0,0.0,170.0,0
2275,2584,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,170.0,0
2276,2585,696.926,155.0,72.0,56.300000000000004,565.6,570.5,74.0000202554444,330.0,705.5,60.0,-17.0,0.0,170.0,0
2277,2586,666.7149999999999,139.8,73.0,48.300000000000004,565.6,637.5999999999999,74.0000202554444,300.0,800.0,120.0,-20.0,10.0,172.5,2
2278,2587,696.926,155.0,72.0,56.300000000000004,565.6,570.5,74.0000202554444,330.0,705.5,60.0,-17.0,0.0,170.0,0
2279,2588,658.7420000000001,145.0,73.0,49.2,565.6,558.1,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,170.0,0
2280,2590,658.7420000000001,145.0,73.0,49.2,565.6,558.1,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,170.0,0
2281,2591,598.433,76.39999999999999,73.0,57.5,500.0,513.5999999999999,74.0000202554444,330.0,600.0,100.0,-5.0,10.0,172.5,0
2282,2592,633.186,134.0,73.0,33.099999999999994,565.6,516.8000000000001,78.99999375043305,330.0,756.0,100.0,0.0,10.0,172.5,2
2283,2593,650.5889999999999,125.0,71.5,49.2,565.6,522.9,72.50001674779189,300.0,700.0,110.0,10.0,10.0,172.5,0
2284,2594,633.186,134.0,73.0,33.099999999999994,565.6,510.70000000000005,78.99999375043305,330.0,756.0,100.0,0.0,10.0,172.5,2
2285,2595,624.9540000000001,101.4,71.0,48.800000000000004,565.6,450.0,75.00000349528622,330.0,598.0,100.0,-5.0,20.0,172.5,0
2286,2597,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,172.5,0
2287,2599,628.284,58.1,74.08189,50.8,565.6,501.70000000000005,78.08188617951541,300.0,751.0,70.0,-5.0,0.0,175.0,2
2288,2600,665.0409999999999,156.1,73.5,49.2,565.6,622.7,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,172.5,2
2289,2601,621.321,110.0,71.0,34.4,505.2,525.0,72.50001674779189,250.0,714.0,100.0,-5.0,0.0,170.0,0
2290,2602,649.1320000000001,147.0,72.5,42.5,556.6,674.1,72.50001674779189,330.0,746.0,90.0,-17.0,10.0,172.5,0
2291,2603,655.763,200.0,72.5,47.1,565.6,541.0,72.99997971982306,300.0,787.0,110.0,-6.0,10.0,175.0,0
2292,2604,655.763,200.0,72.5,47.1,565.6,541.0,72.99997971982306,300.0,787.0,110.0,-6.0,10.0,175.0,0
2293,2605,656.602,142.0,72.5,46.699999999999996,535.0,555.6,73.49999998763374,280.0,718.0,100.0,0.0,0.0,172.5,0
2294,2607,632.839,164.0,71.5,50.0,565.6,505.0,73.49999998763374,300.0,725.0,90.0,-6.0,10.0,172.0,0
2295,2608,666.327,190.20000000000002,72.0,46.5,597.0,636.8000000000001,72.99997971982306,330.0,760.0,100.0,-5.0,10.0,172.5,0
2296,2609,657.919,161.3,73.0,48.800000000000004,580.5,530.0,74.0000202554444,300.0,718.0,110.0,-15.0,10.0,172.5,0
2297,2611,634.36,153.70000000000002,74.5,51.3,542.1,586.4,75.00000349528622,300.0,718.0,90.0,-15.0,10.0,165.0,1
2298,2612,635.655,149.5,75.0,45.8,565.6,564.0,75.99998673512805,250.0,724.0,90.0,-5.0,0.0,170.0,0
2299,2613,632.839,164.0,71.5,50.0,565.6,505.0,73.49999998763374,300.0,725.0,100.0,-6.0,10.0,172.0,0
2300,2614,611.059,153.4,70.0,46.1,565.6,585.9,69.99997270451806,300.0,718.0,100.0,-5.0,0.0,165.0,1
2301,2615,652.925,169.8,73.5,70.0,565.6,666.0,74.0000202554444,80.0,718.0,100.0,-10.0,0.0,175.0,0
2302,2616,685.988,110.0,68.0,43.0,643.0,470.0,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,172.5,1
2303,2617,641.409,130.5,72.5,46.699999999999996,533.6,555.6,73.49999998763374,280.0,718.0,90.0,0.0,0.0,170.0,0
2304,2619,640.207,165.1,72.5,50.0,565.6,508.0,73.49999998763374,300.0,735.0,90.0,-6.0,10.0,172.0,0
2305,2620,662.968,124.0,72.0,43.4,554.7,540.0,72.99997971982306,330.0,745.0,100.0,7.0,50.0,172.5,0
2306,2621,631.796,106.2,72.5,40.5,565.6,525.6999999999999,75.00000349528622,300.0,662.0,60.0,-15.0,0.0,170.0,2
2307,2622,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,172.5,0
2308,2623,624.503,118.9,73.0,48.300000000000004,565.6,493.70000000000005,74.0000202554444,330.0,662.0,130.0,-12.0,0.0,170.0,0
2309,2625,631.7779999999999,145.0,73.5,42.2,565.6,520.0,76.50000700293872,300.0,718.0,68.0,15.0,40.0,170.0,1
2310,2626,637.3870000000001,131.89999999999998,71.0,47.0,540.2,400.0,72.99997971982306,330.0,650.0,100.0,-5.0,20.0,172.5,1
2311,2627,637.3870000000001,131.89999999999998,71.0,47.0,540.2,400.0,72.99997971982306,330.0,650.0,100.0,-5.0,20.0,172.5,1
2312,2628,523.115,99.0,62.0,44.5,565.6,273.5,67.49998595702374,330.0,415.0,50.0,5.0,10.0,170.0,1
2313,2629,638.587,157.0,72.0,55.199999999999996,561.6,514.3,74.49998322747555,330.0,718.0,100.0,-6.0,10.0,170.0,0
2314,2630,614.61,105.30000000000001,73.0,41.6,565.6,491.09999999999997,72.99997971982306,330.0,662.0,130.0,-12.0,0.0,170.0,0
2315,2631,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,172.5,0
2316,2632,631.334,114.5,72.5,35.8,565.6,552.6999999999999,73.49999998763374,250.0,708.0,100.0,-5.0,0.0,172.5,1
2317,2633,612.778,120.0,72.0,37.6,565.6,527.2,72.99997971982306,250.0,708.0,60.0,-25.0,0.0,172.5,0
2318,2634,633.071,109.10000000000001,72.5,48.599999999999994,565.6,536.3,77.00002727074938,330.0,718.0,110.0,-15.0,0.0,172.5,0
2319,2635,730.756,109.2,74.0,40.0,532.7,547.5,77.49999024278054,330.0,718.0,100.0,-10.0,0.0,170.0,2
2320,2637,662.9770000000001,98.8,73.0,48.0,565.6,523.9,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,172.5,0
2321,2638,631.749,128.20000000000002,69.5,39.199999999999996,565.6,548.4,70.49999297232874,300.0,680.0,100.0,-5.0,0.0,172.5,2
2322,2639,642.616,112.0,70.5,46.1,494.9,543.3,74.0000202554444,300.0,718.0,100.0,-10.0,10.0,172.5,0
2323,2640,643.867,125.4,73.0,25.0,565.6,548.0,75.60000489834722,150.0,718.0,70.0,0.0,40.0,175.0,2
2324,2642,635.457,110.0,68.5,45.0,565.6,315.0,72.50001674779189,200.0,380.0,45.0,0.0,0.0,170.0,1
2325,2644,774.566,120.0,67.99781,54.6,565.6,480.0,72.99780248020156,400.0,718.0,60.0,-5.0,10.0,175.0,1
2326,2645,725.7289999999999,118.1,67.5,49.9,638.1,478.0,74.0000202554444,100.0,618.0,50.0,5.0,2.0,175.0,1
2327,2646,635.457,110.0,68.5,45.0,565.6,315.0,72.50001674779189,200.0,380.0,45.0,0.0,0.0,170.0,1
2328,2647,1260.594,181.2,39.0,47.0,625.0,567.0,37.0000101277222,330.0,643.2,10.0,100.0,14.0,279.2,1
2329,2648,684.689,170.5,72.0,55.9,606.1,580.0,72.50001674779189,300.0,790.0,110.0,17.0,10.0,172.5,0
2330,2651,669.8,181.7,71.5,46.699999999999996,595.0,533.4,72.99997971982306,330.0,718.0,100.0,-5.0,10.0,172.5,1
2331,2652,628.676,118.3,76.0,22.700000000000003,565.6,544.4,78.00001051059121,300.0,718.0,90.0,-20.0,0.0,172.5,2
2332,2653,623.972,130.5,73.0,44.3,514.3,547.6999999999999,74.0000202554444,300.0,698.0,100.0,-18.0,10.0,170.0,1
2333,2654,653.231,98.6,67.0,39.9,570.0,460.0,74.0000202554444,330.0,710.0,50.0,0.0,0.0,175.0,1
2334,2656,661.613,146.0,75.0,48.599999999999994,565.6,580.0,75.00000349528622,300.0,760.0,100.0,-5.0,10.0,170.0,2
2335,2657,661.613,146.0,75.0,48.599999999999994,565.6,580.0,75.00000349528622,300.0,760.0,100.0,-5.0,10.0,170.0,2
2336,2658,677.453,145.0,77.0,52.3,565.6,516.9,78.00001051059121,300.0,718.0,96.0,-5.0,10.0,172.5,0
2337,2660,697.437,107.80000000000001,70.0,48.2,604.0,515.0,73.00181318476747,400.0,750.0,90.0,-5.0,15.0,175.0,1
2338,2661,654.095,141.0,72.5,38.800000000000004,565.6,591.6,71.99999647998123,330.0,680.0,120.0,30.0,30.0,172.5,1
2339,2662,672.238,198.3,70.5,36.8,605.7,617.1999999999999,74.0000202554444,330.0,848.0,120.0,-15.0,25.0,172.5,2
2340,2663,643.4839999999999,110.0,73.0,42.9,565.6,520.0,74.0000202554444,300.0,718.0,100.0,-5.0,10.0,170.0,1
2341,2664,644.362,129.0,76.0,35.0,532.2,538.9000000000001,74.00053591746001,300.0,750.0,100.0,-20.0,10.0,165.0,0
2342,2666,638.2710000000001,89.2,68.2,40.0,565.6,459.1,72.09997761523155,300.0,618.0,60.0,5.0,30.0,172.5,1
2343,2667,658.732,146.8,72.5,48.599999999999994,565.6,515.2,74.0000202554444,330.0,718.0,100.0,5.0,10.0,175.0,1
2344,2668,619.1020000000001,124.10000000000001,74.5,40.800000000000004,565.6,604.3,75.50002376309689,330.0,758.0,100.0,-5.0,10.0,165.5,0
2345,2669,618.049,124.10000000000001,74.5,38.800000000000004,565.6,604.3,75.50002376309689,330.0,768.0,100.0,-12.0,10.0,160.0,0
2346,2670,654.109,117.3,73.0,41.099999999999994,565.6,548.0,74.0000202554444,330.0,671.0,100.0,-5.0,10.0,172.5,1
2347,2671,675.7370000000001,114.5,62.0,47.1,600.0,447.1,71.36601867966897,330.0,550.0,100.0,-5.0,50.0,170.0,1
2348,2672,641.37,111.10000000000001,72.5,50.3,530.0,508.49999999999994,74.0000202554444,330.0,670.0,80.0,-7.0,5.0,172.5,0
2349,2673,657.886,142.8,73.0,45.400000000000006,565.6,587.4,74.0000202554444,330.0,718.0,100.0,-5.0,1.0,170.0,0
2350,2677,630.0219999999999,110.5,75.5,12.0,520.0,552.3000000000001,77.00002727074938,200.0,718.0,100.0,-5.0,0.0,170.0,2
2351,2678,465.283,105.39999999999999,70.0,39.300000000000004,310.0,234.3,68.99998946467623,100.0,310.0,40.0,5.0,10.0,160.0,1
2352,2679,664.341,149.79999999999998,73.0,34.2,565.6,490.0,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,172.5,0
2353,2680,646.424,75.2,62.0,41.0,500.0,352.3,74.0000202554444,330.0,500.0,65.0,2.0,10.0,170.0,1
2354,2681,557.6379999999999,116.5,68.5,35.9,350.0,225.5,74.0000202554444,200.0,300.0,40.0,0.0,10.0,172.5,1
2355,2682,645.105,181.7,73.0,51.6,565.6,558.4,72.99997971982306,330.0,718.0,100.0,-5.0,10.0,172.5,0
2356,2683,730.955,100.0,71.0,46.5,586.0,485.0,72.99997971982306,400.0,720.0,100.0,-6.0,10.0,170.0,1
2357,2684,628.287,120.0,71.5,47.9,520.0,515.0,74.0000202554444,330.0,718.0,100.0,-5.0,0.0,170.0,0
2358,2685,631.739,105.0,69.5,47.199999999999996,565.6,474.1,75.00000349528622,330.0,650.0,100.0,-5.0,10.0,172.5,0
2359,2686,648.709,140.0,71.99902,42.7,564.4,566.0,73.99904622719268,330.0,740.0,80.0,-5.0,10.0,172.5,0
2360,2687,669.855,110.0,72.0,40.2,565.6,467.7,74.0000202554444,330.0,718.0,150.0,5.0,10.0,172.5,1
2361,2688,658.5269999999999,171.0,73.61833,51.6,590.0,620.0,73.61831577232824,300.0,820.0,70.0,0.0,10.0,165.0,1
2362,2689,619.727,148.7,69.0,47.6,540.0,460.0,74.0000202554444,330.0,600.0,100.0,-5.0,10.0,172.5,1
2363,2692,610.463,138.0,69.0,49.3,565.6,516.2,71.99999647998123,330.0,650.0,100.0,-5.0,10.0,172.5,1
2364,2693,659.304,117.2,66.5,44.1,530.0,450.2,74.49998322747555,330.0,600.0,70.0,-5.0,10.0,170.0,1
2365,2694,639.934,90.89999999999999,73.0,49.4,500.0,488.20000000000005,74.0000202554444,330.0,650.0,100.0,-5.0,0.0,170.0,1
2366,2695,675.627,150.4,73.5,50.9,595.8,607.5,73.49999998763374,330.0,766.0,100.0,-17.0,10.0,172.5,0
2367,2696,637.632,100.0,73.0,47.800000000000004,565.6,381.2,74.0000202554444,300.0,450.0,35.0,-5.0,10.0,170.0,1
2368,2697,697.3770000000001,196.1,73.5,44.4,565.6,630.0,74.0000202554444,200.0,770.0,130.0,17.0,15.0,195.0,0
2369,2698,653.464,114.0,70.0,43.5,565.6,330.0,72.99997971982306,300.0,400.0,40.0,0.0,10.0,170.0,1
2370,2699,653.464,114.0,70.0,43.5,565.6,330.0,72.99997971982306,300.0,430.0,40.0,0.0,10.0,170.0,1
2371,2700,584.001,115.0,69.0,44.6,565.6,312.0,67.00002298499258,300.0,400.0,40.0,0.0,5.0,170.0,1
2372,2701,651.745,207.4,73.5,44.900000000000006,565.6,563.0,72.71997524534262,300.0,820.0,120.0,-6.0,48.0,170.0,0
2373,2702,660.514,100.0,69.0,45.0,565.6,337.0,71.99999647998123,200.0,425.0,45.0,0.0,0.0,170.0,1
2374,2703,637.831,77.89999999999999,73.0,49.7,490.0,385.1,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,172.5,0
2375,2704,631.649,92.2,75.0,35.0,500.0,473.2,79.99997699027486,330.0,718.0,15.0,15.0,0.0,160.0,2
2376,2705,652.77,95.0,72.0,30.0,565.6,385.0,74.0000202554444,300.0,440.0,30.0,15.0,10.0,175.0,1
2377,2706,630.336,197.0,70.0,44.3,580.0,426.3,74.0000202554444,330.0,718.0,100.0,25.0,10.0,170.0,0
2378,2707,661.864,103.4,70.0,45.0,565.6,429.20000000000005,74.0000202554444,330.0,718.0,100.0,-20.0,0.0,172.5,1
2379,2708,483.132,87.7,70.0,22.3,280.0,94.3,74.0000202554444,15.0,150.0,200.0,30.0,10.0,172.5,1
2380,2709,638.976,102.1,73.5,47.199999999999996,525.6,476.8,74.0000202554444,330.0,718.0,100.0,-15.0,0.0,170.0,0
2381,2710,686.845,184.79999999999998,73.5,71.2,593.0,547.0,73.70689504745546,240.0,804.9,110.0,-6.0,10.0,175.0,0
2382,2711,600.0830000000001,92.60000000000001,75.0,39.300000000000004,565.6,550.1,75.99998673512805,200.0,700.0,100.0,-25.0,10.0,165.0,2
2383,2712,535.496,109.3,73.0,39.4,565.6,494.0,73.49999998763374,300.0,600.0,70.0,-5.0,10.0,165.0,0
2384,2713,625.163,97.3,73.0,36.4,500.0,513.7,74.0000202554444,300.0,718.0,340.0,-85.0,10.0,172.5,2
2385,2714,648.938,165.0,73.0,47.300000000000004,565.6,520.0,74.0000202554444,330.0,768.0,110.0,-6.0,5.0,175.0,0
2386,2715,601.844,98.8,75.0,39.300000000000004,565.6,520.0,75.99998673512805,200.0,690.0,80.0,-18.0,30.0,165.0,1
2387,2716,620.125,128.70000000000002,74.0,60.0,565.6,520.0,75.99998673512805,200.0,690.0,100.0,-17.0,0.0,165.0,0
2388,2719,661.057,145.0,73.0,53.5,565.6,519.9,77.00002727074938,330.0,718.0,80.0,25.0,40.0,172.5,1
2389,2720,628.5450000000001,119.2,71.4,34.4,520.0,511.4,74.0000202554444,330.0,740.0,100.0,-5.0,0.0,165.0,0
2390,2721,672.791,183.5,72.5,41.7,565.6,654.2,72.99997971982306,300.0,742.0,120.0,-5.0,40.0,180.0,0
2391,2722,652.7230000000001,175.0,76.0,49.0,565.6,630.0,75.50002376309689,300.0,790.0,100.0,-10.0,0.0,165.0,1
2392,2723,658.7420000000001,145.0,73.0,49.2,565.6,522.9,75.99998673512805,330.0,718.0,100.0,-5.0,10.0,170.0,0
2393,2725,617.2520000000001,154.6,71.4,14.6,565.6,724.4000000000001,74.0000202554444,300.0,780.0,100.0,-10.0,10.0,165.0,0
2394,2726,634.811,81.8,73.0,52.6,565.6,515.2,74.0000202554444,330.0,718.0,100.0,-10.0,10.0,175.0,1
2395,2727,629.9599999999999,112.3,75.0,51.5,520.0,514.5,77.49999024278054,300.0,790.0,100.0,-16.0,0.0,175.0,0
2396,2728,633.81,88.0,73.0,37.400000000000006,500.6,641.0,77.49999024278054,330.0,808.0,100.0,-20.0,0.0,170.0,2
2397,2729,653.464,114.0,70.0,43.5,565.6,310.0,72.99997971982306,300.0,380.0,40.0,0.0,10.0,170.0,1
2398,2730,660.559,141.0,69.5,56.800000000000004,565.6,427.0,74.0000202554444,300.0,701.0,80.0,-27.5,0.0,172.5,1
2399,2732,598.7139999999999,119.1,69.0,59.4,565.6,355.1,71.99999647998123,330.0,500.0,60.0,-5.0,10.0,170.0,1
2400,2733,670.238,150.0,72.0,49.2,565.6,566.6999999999999,74.0000202554444,330.0,770.0,100.0,-12.0,20.0,175.0,0
2401,2734,618.428,100.0,75.0,42.0,565.6,515.2,74.57498340285818,300.0,705.1,80.0,-15.0,10.0,172.5,2
2402,2735,627.1750000000001,125.8,75.0,49.3,531.8,530.0,76.50000700293872,300.0,730.0,110.0,-13.0,10.0,172.5,0
2403,2736,653.496,132.39999999999998,72.5,40.7,551.8,554.6,72.99997971982306,330.0,718.0,100.0,-5.0,10.0,160.0,0
2404,2737,655.532,175.0,71.9,45.0,608.3,675.0,73.29998042135355,134.0,751.0,120.0,-17.0,0.0,175.0,0
2405,2738,612.027,113.19999999999999,67.5,45.0,494.9,560.1,75.34801806004869,200.0,720.0,60.0,-20.0,10.0,170.0,2
2406,2739,659.409,175.0,73.0,55.1,565.6,520.0,72.99997971982306,330.0,790.0,130.0,-6.0,5.0,172.5,0
2407,2742,656.389,174.3,75.5,49.0,565.6,630.0,75.50002376309689,300.0,790.0,100.0,-30.0,0.0,165.0,1
2408,2743,678.629,175.4,72.0,36.0,607.1,600.0,72.99997971982306,330.0,821.0,100.0,-10.0,30.0,172.5,0
2409,2744,622.414,156.20000000000002,75.0,45.0,565.6,611.0,73.9974419453663,330.0,750.0,100.0,-15.0,0.0,172.5,0
2410,2745,748.578,175.8,72.0,52.699999999999996,599.9,635.0,71.99999647998123,330.0,800.0,100.0,15.0,50.0,170.0,1
2411,2746,639.027,150.2,73.0,49.2,565.6,547.9000000000001,72.99997971982306,330.0,736.0,100.0,-5.0,50.0,172.5,0
2412,2747,655.664,150.2,73.0,51.0,565.6,548.6,72.99997971982306,330.0,736.0,100.0,-5.0,50.0,172.5,1
2413,2748,680.52,169.6,73.0,48.5,601.0,600.0,72.99997971982306,330.0,760.0,100.0,-5.0,10.0,175.0,0
2414,2749,655.12,154.9,73.0,56.0,569.1,530.0,73.25001850161814,330.0,760.0,110.0,-7.0,25.0,172.5,0
2415,2750,631.246,100.0,71.5,46.699999999999996,569.8,452.6,72.99997971982306,330.0,600.0,100.0,-5.0,10.0,172.5,1
2416,2751,664.617,173.0,73.0,48.599999999999994,565.6,578.3000000000001,74.587359291233,330.0,821.2,100.0,-6.0,10.0,172.5,0
2417,2752,692.568,176.2,72.0,71.8,591.7,641.1,79.99997699027486,330.0,800.0,50.0,-40.0,10.0,172.5,0
2418,2753,662.84,107.89999999999999,66.0,39.9,570.0,460.0,74.0000202554444,330.0,690.0,50.0,0.0,0.0,175.0,1
2419,2754,643.365,114.0,66.5,45.0,570.0,460.0,72.50001674779189,330.0,710.0,50.0,0.0,0.0,175.0,1
2420,2755,658.667,120.0,72.5,48.599999999999994,565.6,547.8,75.00000349528622,330.0,718.0,100.0,-5.0,10.0,170.0,0
2421,2757,675.997,169.6,73.0,48.599999999999994,601.0,600.0,72.99997971982306,330.0,760.0,100.0,-5.0,10.0,175.0,0
2422,2758,663.617,186.6,74.5,45.0,585.3,620.0,71.49865840924176,300.0,825.1,70.0,0.0,10.0,170.0,1
2423,2759,649.655,116.0,73.0,33.2,565.6,495.2,72.99997971982306,300.0,673.0,100.0,6.0,10.0,170.0,0
2424,2760,675.997,169.6,73.0,48.599999999999994,601.0,600.0,72.99997971982306,330.0,760.0,100.0,-5.0,10.0,175.0,0
2425,2761,636.254,115.2,72.0,43.1,565.6,530.6999999999999,74.0000202554444,300.0,710.0,110.0,-6.0,16.0,170.0,0
2426,2762,615.552,97.9,74.0,56.599999999999994,565.6,627.8000000000001,74.0000202554444,330.0,700.0,120.0,-5.0,0.0,172.5,0
2427,2763,636.811,120.0,70.0,40.0,565.6,575.0,71.99999647998123,300.0,710.0,135.0,340.0,20.0,172.5,1
2428,2764,651.926,120.0,65.0,69.6,586.0,382.2,68.99998946467623,330.0,450.0,40.0,0.0,20.0,170.0,1
2429,2765,652.216,120.0,72.0,40.4,565.6,540.0,69.99997270451806,330.0,768.0,100.0,-5.0,10.0,170.0,2
2430,2766,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0000202554444,300.0,718.0,100.0,-5.0,10.0,170.0,1
2431,2767,671.529,128.8,74.0,47.199999999999996,565.6,509.1,77.00002727074938,300.0,673.0,90.0,5.0,15.0,170.0,0
2432,2768,672.708,123.39999999999999,74.0,47.199999999999996,565.6,509.1,77.00002727074938,300.0,673.0,90.0,5.0,15.0,170.0,0
2433,2769,672.708,123.39999999999999,74.0,47.199999999999996,565.6,509.1,77.00002727074938,300.0,673.0,90.0,5.0,15.0,170.0,0
2434,2770,633.207,53.5,72.0,40.5,565.6,514.5999999999999,74.0000202554444,330.0,708.0,100.0,-5.0,10.0,173.5,0
2435,2771,643.089,161.3,75.0,49.099999999999994,565.6,570.4,75.50002376309689,330.0,728.0,100.0,-15.0,15.0,170.0,2
2436,2772,629.758,28.9,72.5,20.5,465.6,514.5999999999999,73.49999998763374,330.0,708.0,100.0,-5.0,10.0,173.5,0
2437,2773,622.615,135.3,73.5,47.1,565.6,546.9000000000001,73.49999998763374,330.0,800.0,100.0,-5.0,10.0,165.0,0
2438,2774,660.8770000000001,148.60000000000002,73.0,44.0,565.6,560.0,74.0000202554444,330.0,743.0,110.0,-5.0,10.0,172.5,0
2439,2775,675.852,210.0,72.5,49.0,664.6,560.0,72.99997971982306,330.0,758.0,100.0,6.0,40.0,172.5,0
2440,2776,631.7040000000001,48.800000000000004,72.0,40.5,565.6,514.5999999999999,72.50001674779189,330.0,704.0,80.0,-4.0,10.0,173.5,0
2441,2777,675.1160000000001,128.70000000000002,73.0,50.0,565.6,430.0,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,175.0,0
2442,2778,653.842,157.5,73.0,48.4,565.6,550.0,74.0000202554444,300.0,718.0,90.0,-6.0,23.0,175.0,0
2443,2779,663.772,137.2,73.5,50.3,565.6,560.0,73.49999998763374,330.0,745.0,110.0,-6.0,0.0,172.5,0
2444,2783,670.03,200.0,69.0,46.5,565.6,548.6,68.00000622483442,330.0,718.0,100.0,6.0,10.0,170.0,1
2445,2784,675.439,98.7,67.0,45.900000000000006,565.6,515.3,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,172.5,1
2446,2785,726.843,168.1,71.0,55.199999999999996,660.0,560.0,72.99997971982306,330.0,790.0,100.0,-5.0,10.0,175.0,0
2447,2786,620.144,123.2,70.0,32.300000000000004,565.6,535.8000000000001,72.50001674779189,250.0,708.0,100.0,-5.0,0.0,172.5,0
2448,2788,715.172,168.1,71.0,55.199999999999996,660.0,560.0,72.99997971982306,330.0,790.0,100.0,-5.0,10.0,175.0,0
2449,2790,622.621,109.5,70.5,32.300000000000004,565.6,530.8000000000001,72.50001674779189,250.0,718.0,100.0,-5.0,0.0,172.5,0
2450,2793,713.534,149.0,73.0,72.7,565.6,447.1,74.0000202554444,330.0,650.0,70.0,20.0,10.0,170.0,1
2451,2794,658.7420000000001,145.0,73.0,49.2,565.6,548.3,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,172.5,0
2452,2795,645.6690000000001,109.8,73.0,49.9,520.0,596.0,74.0508416118725,330.0,800.0,100.0,-20.0,0.0,172.5,0
2453,2796,703.217,126.8,71.5,45.0,565.6,392.29999999999995,74.49998322747555,250.0,650.0,70.0,-5.0,10.0,172.5,1
2454,2797,584.001,115.0,69.0,44.6,565.6,312.0,67.00002298499258,300.0,400.0,40.0,0.0,5.0,170.0,1
2455,2798,692.788,100.0,73.5,70.0,565.6,430.0,75.50082590401009,300.0,650.0,60.0,5.0,30.0,172.5,1
2456,2799,620.144,123.2,70.0,32.300000000000004,565.6,535.8000000000001,72.50001674779189,250.0,708.0,100.0,-5.0,0.0,172.5,1
2457,2800,641.702,107.30000000000001,73.5,45.0,520.6,556.9,74.00087969213709,330.0,718.0,100.0,-5.5,0.0,175.0,2
2458,2801,632.614,154.0,74.5,38.699999999999996,565.6,577.2,77.49999024278054,330.0,738.0,100.0,5.0,10.0,172.5,0
2459,2802,689.1469999999999,158.5,73.0,31.3,565.6,654.5999999999999,75.99998673512805,330.0,850.0,130.0,-17.0,0.0,175.0,2
2460,2803,629.8359999999999,126.7,74.0,49.6,565.6,591.1999999999999,74.0000202554444,330.0,800.0,100.0,-15.0,10.0,170.0,0
2461,2804,626.227,105.7,71.0,30.700000000000003,530.0,529.0,73.49999998763374,300.0,718.0,100.0,-5.0,5.0,172.5,0
2462,2805,653.509,162.39999999999998,74.5,77.39999999999999,565.6,590.0,77.49999024278054,330.0,738.0,100.0,-5.0,10.0,172.5,2
2463,2806,639.7890000000001,154.0,74.5,51.7,565.6,577.2,77.49999024278054,330.0,738.0,100.0,5.0,10.0,172.5,0
2464,2809,640.676,123.0,68.0,42.0,565.6,331.0,75.00000349528622,200.0,400.0,35.0,0.0,0.0,175.0,1
2465,2810,603.938,96.0,75.0,29.9,565.6,573.3000000000001,75.00000349528622,300.0,744.0,70.0,-20.0,0.0,170.0,1
2466,2811,656.394,140.0,73.0,39.199999999999996,565.6,577.4,74.0000202554444,300.0,718.0,100.0,-5.0,0.0,172.5,0
2467,2812,661.111,120.0,69.0,45.0,565.6,305.0,71.99999647998123,200.0,380.0,35.0,0.0,0.0,170.0,1
2468,2813,672.913,140.6,73.0,39.9,560.0,576.7,74.0,330.0,718.0,85.0,25.0,10.0,173.0,0
